id_hex,id_imovel,titulo,url,preco,descricao,quartos,suites,banheiros,vagas,area,bairro,imagem,imagens,imobiliaria,data_extracao
b3c5e97ec0c7,dfimoveis_99338,"SQSW 100 Bloco F, SUDOESTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-sqsw-100-bloco-f-99338,6200,"Valor do aluguel líquido ja com o desconto de pontualidade R$  6.200,00
 
Valor mensal do Condomínio R$ 918,06
 
Val... 21/08/18",3 Quartos,1 Suíte,N/A,1 Vaga,88 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/99338/a139dc816cf7ea78e6ea26d70f017ece.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/99338/a139dc816cf7ea78e6ea26d70f017ece.jpg?format=webp'],Agropar Netimóveis ,2026-08-30T15:03:43.751924
04fc88cbf0a1,dfimoveis_1337702,"ADE Conjunto 21, ADE, AGUAS CLARAS",/imovel/loja-0-quartos-aluguel-ade-aguas-claras-df-ade-conjunto-21-1337702,10000,"Excelente Oportunidade Comercial em Localização Estratégica! Próximo a EPNB, Parcelas e Parada de Ônibus. 
Loja com apr... 16/04/26",N/A,N/A,N/A,N/A,600 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1337702/55f481c8cf77090134ba4566372535ff.webp,['https://img.dfimoveis.com.br/fotos/1337702/55f481c8cf77090134ba4566372535ff.webp'],Bethel Imóveis,2026-08-30T15:03:43.754096
6d229cb8650a,dfimoveis_1336712,"EQNN 20/22, CEILANDIA SUL, CEILANDIA",/imovel/apartamento-2-quartos-aluguel-ceilandia-sul-ceilandia-df-eqnn-20-22-1336712,2330,"Apartamento de 2 quartos para alugar em Samambaia Sul, perto do metrô, com ótima localização e excelente custo-benefício... 15/04/26",2 Quartos,N/A,N/A,N/A,44 m²,Ceilândia,https://img.dfimoveis.com.br/fotos/1336712/5130af73d2da43cec46bd9036faee804.webp,['https://img.dfimoveis.com.br/fotos/1336712/5130af73d2da43cec46bd9036faee804.webp'],LUGGO,2026-08-30T15:03:43.757108
901fcab313ac,dfimoveis_1375767,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1375767,42764,"Sala comercial de 353m² para locação no Carlton Tower, SBS Quadra 2, ASA SUL, Brasília. Localização privilegiada, espaço... 01/07/26",N/A,N/A,N/A,N/A,353 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1375767/5d79e9649e41d72c97a95e1c3b1452d9.webp,['https://img.dfimoveis.com.br/fotos/1375767/5d79e9649e41d72c97a95e1c3b1452d9.webp'],Grupo Carlton,2026-08-30T15:03:43.761776
3db10a0002fe,dfimoveis_1318327,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1318327,14022,"Oportunidade rara no Carlton Tower, um dos edifícios comerciais mais sofisticados da Asa Sul. Uma loja térrea com 70m², ... 12/03/26",N/A,N/A,N/A,N/A,70 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1318327/8dde1ba1cf6f1da81255cd271892b159.webp,['https://img.dfimoveis.com.br/fotos/1318327/8dde1ba1cf6f1da81255cd271892b159.webp'],Grupo Carlton,2026-08-30T15:03:43.764816
20fae8b8c327,dfimoveis_1398667,"Quadra C 3, TAGUATINGA CENTRO, TAGUATINGA",/imovel/apartamento-2-quartos-aluguel-taguatinga-centro-taguatinga-df-quadra-c-3-1398667,1800,"Se você procura um apartamento espaçoso, funcional e com excelente localização, este imóvel no Edifício Bougainville é u... 17/07/26",2 Quartos,N/A,N/A,N/A,50 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1398667/c7993a75f1a62adcff7947b2a6bddf0d.webp,['https://img.dfimoveis.com.br/fotos/1398667/c7993a75f1a62adcff7947b2a6bddf0d.webp'],Beiramar Imóveis,2026-08-30T15:03:43.767259
390a5a490fdc,dfimoveis_1367266,"SQSW 500 Bloco P, SUDOESTE, BRASILIA",/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-500-bloco-p-1367266,22500,"Este elegante apartamento de canto no Edifício Turmalina foi projetado para atender aos mais altos padrões de conforto, ... 11/06/26",4 Quartos,4 Suítes,N/A,4 Vagas,261 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1367266/f01b92b7dc570d51fc58f4374385842d.webp,['https://img.dfimoveis.com.br/fotos/1367266/f01b92b7dc570d51fc58f4374385842d.webp'],Alpha Brasilia Administradora de Imóveis,2026-08-30T15:03:43.776954
76c1c25ba1df,dfimoveis_1143404,"QE 11, GUARA I, GUARA",/imovel/sala-0-quartos-aluguel-guara-i-guara-df-qe-11-1143404,52480,"Sala no Urban Mall & Office, em uma área comercial consolidada do Guará.

Disponível para ocupação imediata.

O imóvel p... 11/04/25",N/A,N/A,N/A,72 Vagas,749 m²,Guará,https://img.dfimoveis.com.br/fotos/1143404/c722df45e6fc66320e2d6157dc50e5b6.webp,['https://img.dfimoveis.com.br/fotos/1143404/c722df45e6fc66320e2d6157dc50e5b6.webp'],José Martins Soluções Desenvolvimento Imobiliário,2026-08-30T15:03:43.781000
f8aeb383d03b,dfimoveis_1402145,"Quadra QC 12, JARDINS MANGUEIRAL, BRASILIA",/imovel/casa-3-quartos-aluguel-jardins-mangueiral-brasilia-df-quadra-qc-12-1402145,4200,"Tudo o que Você Precisa para Viver Bem: Casa com 3 Quartos sendo uma Suíte, Área de Lazer e 2 Vagas no Jardins Mangueira... 24/07/26",3 Quartos,1 Suíte,N/A,2 Vagas,68 m²,Jardins Mangueiral,https://img.dfimoveis.com.br/fotos/1402145/b19c58a00d8df5d5e534936fb1455a42.webp,['https://img.dfimoveis.com.br/fotos/1402145/b19c58a00d8df5d5e534936fb1455a42.webp'],Perazzo Imóveis,2026-08-30T15:03:43.783752
67703dac0fa9,dfimoveis_1404713,"QI 6 Bloco P, GUARA I, GUARA",/imovel/apartamento-2-quartos-aluguel-guara-i-guara-df-qi-6-bloco-p-1404713,2500,"Urbanic Imóveis aluga

Aqui tudo é rápido e sem burocracia Aprovação mediante a análise de cadastro
 Pensando em sua com... 30/07/26",2 Quartos,N/A,N/A,1 Vaga,61 m²,Guará,https://img.dfimoveis.com.br/fotos/1404713/47dbc85f2809afef1a08de9f26877101.webp,['https://img.dfimoveis.com.br/fotos/1404713/47dbc85f2809afef1a08de9f26877101.webp'],Urbanic Imóveis,2026-08-30T15:03:43.786218
29b589b507a4,dfimoveis_1365887,"Condomínio Residencial Santa Mônica, JARDIM BOTANICO, BRASILIA",/imovel/casa-condominio-2-quartos-aluguel-jardim-botanico-brasilia-df-condominio-residencial-santa-monica-1365887,6990,"Casa nova, térrea, de arquitetura moderna e acabamento de alto padrão, implantada em lote integrado à área verde, com vi... 09/06/26",2 Quartos,2 Suítes,N/A,2 Vagas,150 m²,Jardim Botânico,https://img.dfimoveis.com.br/fotos/1365887/4d6d147420f2e55d9980bd187c679a0b.webp,['https://img.dfimoveis.com.br/fotos/1365887/4d6d147420f2e55d9980bd187c679a0b.webp'],Karla Terroso Imóveis,2026-08-30T15:03:43.788690
faba2d2050ae,dfimoveis_1167056,"SHIS QI 5 Conjunto 19, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-5-conjunto-19-1167056,70000,"Casa de Esquina para Locação na SHIS QI 05

Localizada em um dos endereços mais desejados de Brasília, esta casa de esqu... 20/05/25",5 Quartos,4 Suítes,N/A,9 Vagas,923 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1167056/571c9871bd6ff29193f7e69889602983.webp,['https://img.dfimoveis.com.br/fotos/1167056/571c9871bd6ff29193f7e69889602983.webp'],José Martins Soluções Desenvolvimento Imobiliário,2026-08-30T15:03:43.791287
22685f451fe6,dfimoveis_1406601,"Rua 10A, VICENTE PIRES, VICENTE PIRES",/imovel/casa-condominio-4-quartos-aluguel-vicente-pires-vicente-pires-df-rua-10a-1406601,14000,"VENDA E LOCAÇÃO CASA MODERNA RUA 10A VICENTE PIRES 4 QUARTOS PISCINA CONDOMÍNIO FECHADO

Projeto moderno que une ele... 04/08/26",4 Quartos,4 Suítes,N/A,4 Vagas,350 m²,Vicente Pires,https://img.dfimoveis.com.br/fotos/1406601/0c375fa5b332452065cb64aa20e523b0.webp,['https://img.dfimoveis.com.br/fotos/1406601/0c375fa5b332452065cb64aa20e523b0.webp'],Casa Bertoni Imobiliária,2026-08-30T15:03:43.795969
368647e209af,dfimoveis_1403133,"Rua 12, NORTE, AGUAS CLARAS",/imovel/sala-0-quartos-aluguel-norte-aguas-claras-df-rua-12-1403133,9000,"ED CORPORATE ÁGUAS CLARAS - RUA 12 NORTE - SALA COM RECEPÇÃO E DIVISÓRIAS - 151M²
Grande oportunidade! Excelente sala c... 27/07/26",N/A,N/A,N/A,2 Vagas,151 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1403133/af340e060c97735a100c53f9d4bdd9a1.webp,['https://img.dfimoveis.com.br/fotos/1403133/af340e060c97735a100c53f9d4bdd9a1.webp'],Empreendimentos Brasília,2026-08-30T15:03:43.798638
2f9199861e16,dfimoveis_1213310,"SHTN Trecho 2, ASA NORTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-1213310,3400,"Conquiste um estilo de vida confortável e prático em um apartamento bem localizado na Asa Norte, Brasília. No SHTN Trech... 19/08/25",1 Quarto,N/A,N/A,1 Vaga,45 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1213310/98d8a419faee27c3e81d5f412d3e6602.webp,['https://img.dfimoveis.com.br/fotos/1213310/98d8a419faee27c3e81d5f412d3e6602.webp'],Serra Bonita Imóveis,2026-08-30T15:03:43.801073
289d63004ca2,dfimoveis_1417336,"SQSW 500 Bloco O, SUDOESTE, BRASILIA",/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-500-bloco-o-1417336,20000,"ED. BAUHAUS SQSW Quadra 500, 04 suítes, 160m2, NOVO, decorado, mobiliado e equipado, 3 vagas de garagem.

-  04 suítes e... 24/08/26",4 Quartos,4 Suítes,N/A,3 Vagas,160 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1417336/6bf20365f96afd5388804882d606f036.webp,['https://img.dfimoveis.com.br/fotos/1417336/6bf20365f96afd5388804882d606f036.webp'],MAXIMOB IMOBILIÁRIA,2026-08-30T15:03:43.803483
4937123b29e0,dfimoveis_1364319,"SMLN MI Trecho 13 Conjunto 2, LAGO NORTE, BRASILIA",/imovel/casa-condominio-4-quartos-aluguel-lago-norte-brasilia-df-smln-mi-trecho-13-conjunto-2-1364319,8500,"Endereço: SMLN MI TRECHO 13 CONJUNTO 02

ABC Imóveis aluga excelente casa contendo 350m² com 5 quartos, sendo 4 suítes, ... 06/06/26",5 Quartos,4 Suítes,N/A,N/A,350 m²,Lago Norte,https://img.dfimoveis.com.br/fotos/1364319/17efb93ecaf007be2c289efc59837da7.webp,['https://img.dfimoveis.com.br/fotos/1364319/17efb93ecaf007be2c289efc59837da7.webp'],ABC Imoveis,2026-08-30T15:03:43.805816
4df995120ca2,dfimoveis_1143399,"Polo de Desenv Juscelino Kubitschek Trecho 5 Conjunto 9, PÓLO JK, SANTA MARIA",/imovel/galpo-0-quartos-aluguel-polo-jk-santa-maria-df-polo-de-desenv-juscelino-kubitschek-trecho-5-conjunto-9-1143399,60000,"Galpão logístico disponível para locação.

Galpão industrial já construído e próximo à indústria de pães Pullman no Polo... 11/04/25",N/A,N/A,N/A,N/A,1600 m²,Santa Maria,https://img.dfimoveis.com.br/fotos/1143399/ab611470306eaab471aa93884148e4ed.webp,['https://img.dfimoveis.com.br/fotos/1143399/ab611470306eaab471aa93884148e4ed.webp'],José Martins Soluções Desenvolvimento Imobiliário,2026-08-30T15:03:43.808435
25df9aa18b33,dfimoveis_1375855,"Quadra 2 Bloco F, ASA NORTE, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-norte-brasilia-df-quadra-2-bloco-f-1375855,2250,"EDIFÍCIO EXECUTIVE OFFICE TOWER!

- EXCELENTE SALA COM 34 M2,  ANDAR ALTO,
- MOBILHADA
- VISTA PARA TORRE DE TV,
- BANHE... 01/07/26",N/A,N/A,N/A,N/A,30 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1375855/70ac02d7f7f35f78979d954f72b6eeff.webp,['https://img.dfimoveis.com.br/fotos/1375855/70ac02d7f7f35f78979d954f72b6eeff.webp'],CM Scarpelo,2026-08-30T15:03:43.811888
17009f4a3c4b,dfimoveis_1333099,"SQN 112 Bloco F, ASA NORTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-112-bloco-f-1333099,8900,"HOME ALUGA COM EXCLUSIVIDADE:
(APARTAMENTO SEM MOBILIA)
APARTAMENTO ELEGANTE EM UMA DAS QUADRAS MAIS DESEJADAS DA ASA NO... 12/04/26",3 Quartos,1 Suíte,N/A,N/A,137 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1333099/aec5125c141b94823be7bade15182251.webp,['https://img.dfimoveis.com.br/fotos/1333099/aec5125c141b94823be7bade15182251.webp'],HOME BRASILIA IMOBILIARIA,2026-08-30T15:03:43.814450
84d0cc569028,dfimoveis_1415800,"Rua DAS FIGUEIRAS, NORTE, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-das-figueiras-1415800,5500,"Apartamendo para aluguel em Águas Claras
Rua das Figueiras | Residencial Soffisticato

Viva com conforto, sofisticação e... 21/08/26",2 Quartos,2 Suítes,N/A,1 Vaga,78 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1415800/014ae08e35964fdf5c5dc30c6e762f4f.webp,['https://img.dfimoveis.com.br/fotos/1415800/014ae08e35964fdf5c5dc30c6e762f4f.webp'],Abritta Inteligência Imobiliária,2026-08-30T15:03:43.816938
a0277566d15f,dfimoveis_1220225,"SBS Quadra 02 Bloco B Lote 18, ASA SUL, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-02-bloco-b-lote-18-1220225,190000,"Apresentamos um empreendimento corporativo exclusivo, distribuído em 6 pavimentos, projetado para empresas, instituições... 02/09/25",N/A,N/A,N/A,93 Vagas,6606 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1220225/39ba18866535f442688fcc830ea9380b.webp,['https://img.dfimoveis.com.br/fotos/1220225/39ba18866535f442688fcc830ea9380b.webp'],Thaís Imobiliária,2026-08-30T15:03:43.819318
2e39ff7bcd9c,dfimoveis_1406561,"SHIS QI 26 Chacará s 6 a 11, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-26-chacara-s-6-a-11-1406561,59000,"SHIS QI 26 - Projetada pela renomada Bloco Arquitetura, esta residência traduz com perfeição a essência de Brasília: li... 04/08/26",5 Quartos,4 Suítes,N/A,N/A,613 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1406561/b7f2ef99a433282b7b394389e9f237f9.webp,['https://img.dfimoveis.com.br/fotos/1406561/b7f2ef99a433282b7b394389e9f237f9.webp'],Pilotis Imóveis,2026-08-30T15:03:43.821672
2942f999f0c5,dfimoveis_1399962,"CCSW 1, SUDOESTE, BRASILIA",/imovel/hotel-flat-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-1399962,4500,"Nova Kit Flat  Vista Livre - Enxoval Completo, Serv. De Hotel - Portal Master/sudoeste (104)

A TOP LINE PRIME tem orgul... 20/07/26",1 Quarto,1 Suíte,N/A,1 Vaga,26 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1399962/22b316f0786d4a378578819679f18e30.webp,['https://img.dfimoveis.com.br/fotos/1399962/22b316f0786d4a378578819679f18e30.webp'],Top line,2026-08-30T15:03:43.824312
b7e2e22c9467,dfimoveis_1368050,"SQNW 103 Bloco A, NOROESTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-103-bloco-a-1368050,9500,"EM FASE DE INSTALAÇÃO DE ARMÁRIOS PLANEJADOS. CONSULTE PRAZO

Apresentamos este excelente apartamento de alto padrão, id... 12/06/26",3 Quartos,3 Suítes,N/A,2 Vagas,119 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1368050/4e25d304ccc41a172e3e2cc20d9fb956.webp,['https://img.dfimoveis.com.br/fotos/1368050/4e25d304ccc41a172e3e2cc20d9fb956.webp'],Beiramar Imóveis,2026-08-30T15:03:43.827301
c3d62330609a,dfimoveis_1317662,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1317662,19700,"Excelente oportunidade para instalar o seu negócio no coração da Asa Sul. Esta loja térrea conta com 99 m² de área útil,... 11/03/26",N/A,N/A,N/A,N/A,99 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1317662/f7340e872a286c96f6243fa78303736d.webp,['https://img.dfimoveis.com.br/fotos/1317662/f7340e872a286c96f6243fa78303736d.webp'],Grupo Carlton,2026-08-30T15:03:43.829696
870de68324b2,dfimoveis_1029409,"CCSW 1, SUDOESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-1029409,4500,"Novo Apartamento  Vista Livre - Enxoval Completo, Serv. De Hotel - Portal Master/sudoeste (104)

A TOP LINE PRIME tem or... 26/08/24",1 Quarto,1 Suíte,N/A,1 Vaga,26 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1029409/b117ab96ba95951c9d856f2a05a3026d.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1029409/b117ab96ba95951c9d856f2a05a3026d.jpg?format=webp'],Top line,2026-08-30T15:03:43.832205
fc34a50978b4,dfimoveis_1366832,"SBS Quadra 2, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-sbs-quadra-2-1366832,15061,"Sala Comercial de 124m² para Locação no Carlton Tower, SBS Quadra 2, ASA SUL, Brasília. Localização privilegiada, com vi... 10/06/26",N/A,N/A,N/A,N/A,124 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1366832/3e12f54b396f7841625164cdf8a7a18c.webp,['https://img.dfimoveis.com.br/fotos/1366832/3e12f54b396f7841625164cdf8a7a18c.webp'],Grupo Carlton,2026-08-30T15:03:43.835666
48d4ae3c7682,dfimoveis_1404867,"CLNW 4/5 Lote H, NOROESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-clnw-4-5-lote-h-1404867,8000,"APARTAMENTO NOVO - MOBILADO E DECORADO NO NOROESTE | 75m² | 2 QUARTOS | 1 VAGA DE GARAGEM |

Destaques do imóvel:
- 2 do... 30/07/26",2 Quartos,1 Suíte,N/A,1 Vaga,75 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1404867/47dcdbe08b659349d5512785840a017a.webp,['https://img.dfimoveis.com.br/fotos/1404867/47dcdbe08b659349d5512785840a017a.webp'],Private Broker,2026-08-30T15:03:55.991704
102f39998402,dfimoveis_1005734,"SQS 104 Bloco B, ASA SUL, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-104-bloco-b-1005734,7900,"Ótimo Apartamento na SQS 104 Bloco B -  Asa Sul. 

Apartamento com 155 m², situado no quarto andar.

Composto por ampla ... 13/07/24",3 Quartos,1 Suíte,N/A,N/A,155 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1005734/e8ccc0db917ba822c688fb2bbb44b1ca.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1005734/e8ccc0db917ba822c688fb2bbb44b1ca.jpg?format=webp'],Artiaga Imóveis,2026-08-30T15:03:55.994234
049e49e4ef71,dfimoveis_1129761,"SIG Quadra 6, SIG, BRASILIA",/imovel/prdio-0-quartos-aluguel-sig-brasilia-df-sig-quadra-6-1129761,65000,"A FUTURA NEGÓCIOS IMOBILIÁRIOS disponibiliza para LOCAÇÃO: 

GALPÃO COM LOCALIZAÇÃO PRIVILEGIADA NO SUDOESTE

-  Excelen... 20/03/25",N/A,N/A,N/A,15 Vagas,1590 m²,Outro,https://img.dfimoveis.com.br/fotos/1129761/91bfc2f9b1c5d58c1a3524d6e5aa6c53.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1129761/91bfc2f9b1c5d58c1a3524d6e5aa6c53.jpg?format=webp'],Futura Negócios Imobiliários,2026-08-30T15:03:55.996874
e1b437522e14,dfimoveis_214357,"SHTN Trecho 2, ASA NORTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-shtn-trecho-2-214357,4760,"Endereço: SHTN TRECHO 2, LOTE 4, THE SUN HOTEL E RESORTS
- NÃO ACEITA PETS

ABC Imóveis aluga apartamento reformado de 0... 16/12/25",2 Quartos,N/A,N/A,2 Vagas,50 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/214357/37a7cbec6644c3aff16d4484390b2c52.webp,['https://img.dfimoveis.com.br/fotos/214357/37a7cbec6644c3aff16d4484390b2c52.webp'],ABC Imoveis,2026-08-30T15:03:55.999159
ec02d3bdba01,dfimoveis_1384995,"QRSW 8 Bloco A 10, SUDOESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-qrsw-8-bloco-a-10-1384995,3300,"Apartamento de 2 Quartos com Varanda para Locação na QRSW 08 Bloco A-10  Edifício Ville Martin | Sudoeste Econômico
Se v... 15/07/26",2 Quartos,N/A,N/A,N/A,62 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1384995/0a4f5af7ff959f259a707150f5766997.webp,['https://img.dfimoveis.com.br/fotos/1384995/0a4f5af7ff959f259a707150f5766997.webp'],Paulo Alencar Imóveis,2026-08-30T15:03:56.001380
7d174e189afc,dfimoveis_1236860,"SIA Trecho 1 Lotes 630 a 780, SIA, SETOR INDUSTRIAL",/imovel/sala-0-quartos-aluguel-sia-setor-industrial-df-sia-trecho-1-lotes-630-a-780-1236860,487500,"Um empreendimento corporativo completo no coração do SIA.
Espaços moduláveis a partir de 300 m² até blocos inteiros.

O ... 01/10/25",N/A,N/A,N/A,N/A,6500 m²,Setor Industrial,https://img.dfimoveis.com.br/fotos/1236860/bb5ee16b24729e35a12501b7806a8752.webp,['https://img.dfimoveis.com.br/fotos/1236860/bb5ee16b24729e35a12501b7806a8752.webp'],José Martins Soluções Desenvolvimento Imobiliário,2026-08-30T15:03:56.003637
2df007ad1f15,dfimoveis_1163978,"CLSW 105 Bloco B, SUDOESTE, BRASILIA",/imovel/loja-0-quartos-aluguel-sudoeste-brasilia-df-clsw-105-bloco-b-1163978,11000,"Carência negociável de até 30 dias  condições especiais!

Seja bem-vindo ao Platinum Mall. O Lugar ideal para o seu suce... 14/05/25",N/A,N/A,N/A,N/A,101 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1163978/77eecf898f68bcc150307590c2ec5c98.webp,['https://img.dfimoveis.com.br/fotos/1163978/77eecf898f68bcc150307590c2ec5c98.webp'],Alpha Brasilia Administradora de Imóveis,2026-08-30T15:03:56.005818
42ed96605ef5,dfimoveis_1414887,"Rua DAS CARNAUBAS, NORTE, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-das-carnaubas-1414887,3699,"Oportunidade Única! Excelente Apartamento 2 Quartos com 1 Suíte e Varanda em Frente ao Parque Águas Claras!
Apartamento ... 20/08/26",2 Quartos,1 Suíte,N/A,1 Vaga,63 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1414887/07f797c6c62f0a8fed55582fcb559083.webp,['https://img.dfimoveis.com.br/fotos/1414887/07f797c6c62f0a8fed55582fcb559083.webp'],JPIB Imóveis,2026-08-30T15:03:56.008590
d87858784ef7,dfimoveis_1256096,"SCS Quadra 02 Bloco C Lote 164/174, ASA SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-sul-brasilia-df-scs-quadra-02-bloco-c-lote-164-174-1256096,15000,"TH13571 - Scs Quadra 02, Edifício Wady Cecílio. Loja, Sobreloja e subsolo comercial com 750m². Agende sua visita!

Oport... 05/11/25",N/A,N/A,N/A,2 Vagas,750 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1256096/164e67ddf5935202e1e328d589d46ee7.webp,['https://img.dfimoveis.com.br/fotos/1256096/164e67ddf5935202e1e328d589d46ee7.webp'],Thaís Imobiliária,2026-08-30T15:03:56.012711
6748e270bdc9,dfimoveis_1213271,"SEPS 714/914, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-seps-714-914-1213271,2000,"Sala Centro Executivo Sabin 714/914 sul
Sala de 34m² no Centro Executivo Sabin
R$60,00 m²
+ R$ 368,00 de condomínio (suj... 19/08/25",N/A,N/A,N/A,N/A,34 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1213271/2387a643133c3abfd3092704aba36581.webp,['https://img.dfimoveis.com.br/fotos/1213271/2387a643133c3abfd3092704aba36581.webp'],Serra Bonita Imóveis,2026-08-30T15:03:56.015132
5125e7557837,dfimoveis_1406920,"CLNW 10/11 Lote G, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-lote-g-1406920,3750,"?? Excelente Conjugado Mobiliado, Decorado e Equipado no Noroeste (CLNW 10/11) – Porteira Fechada!
Valor da Locação: (Co... 04/08/26",1 Quarto,1 Suíte,N/A,1 Vaga,35 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1406920/86de809d32237e89c58d40f1fec4c947.webp,['https://img.dfimoveis.com.br/fotos/1406920/86de809d32237e89c58d40f1fec4c947.webp'],Avanti Imob,2026-08-30T15:03:56.017495
116ede147045,dfimoveis_1150373,"SHN Quadra 1 Bloco A, ASA NORTE, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-norte-brasilia-df-shn-quadra-1-bloco-a-1150373,4200,"A FUTURA NEGÓCIOS IMOBILIÁRIOS disponibiliza para LOCAÇÃO:

Le Quartier Hotel e bureau,

Sala mobiliada, com 38m², 4º An... 25/04/25",N/A,N/A,N/A,N/A,38 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1150373/6b6346ad6107a8591180f495074ebdbc.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1150373/6b6346ad6107a8591180f495074ebdbc.jpg?format=webp'],Futura Negócios Imobiliários,2026-08-30T15:03:56.019692
